filename;title;period_label;period_uri;latitude;longitude;crs;location_accuracy;location_name;location_uri;creation_date;keywords;license;source_1;source_2;source_3;source_4;creator;creator_orcid;doi
1st_century_trento.jpg;map of Trento in the 1st century;1st century;http://vocab.getty.edu/aat/300404493;46.074779;11.121749;WGS84;approximate;Trento;https://www.wikidata.org/wiki/Q3376;20/02/2026;Trento, urban history, graphic reconstruction, roman period;https://creativecommons.org/licenses/by/4.0/;https://bdt.bibcom.trento.it/Iconografia/4291#page/n0;https://bdt.bibcom.trento.it/Iconografia/11092#page/n0;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194112;https://catastotn.tndigit.it/mappe-storiche-impianto/it/index.html;Anna Maragno;https://orcid.org/0009-0009-0709-3055;https://zenodo.org/records/18710761/files/1st_century_trento.jpg
3rd-6th_centuries_trento.jpg;map of Trento in the 3rd to 6th century;3rd-6th centuries;http://vocab.getty.edu/aat/300404495;46.074779;11.121749;WGS84;approximate;Trento;https://www.wikidata.org/wiki/Q3376;20/02/2026;Trento, urban history, graphic reconstruction, late antiquity;https://creativecommons.org/licenses/by/4.0/;https://bdt.bibcom.trento.it/Iconografia/4291#page/n0;https://bdt.bibcom.trento.it/Iconografia/11092#page/n0;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194112;https://catastotn.tndigit.it/mappe-storiche-impianto/it/index.html;Anna Maragno;https://orcid.org/0009-0009-0709-3055;https://zenodo.org/records/18710761/files/3rd-6th_centuries_trento.jpg
10th-11th_centuries_trento.jpg;map of Trento in the 10th to 11th centuries;10th-11th centuries;http://vocab.getty.edu/aat/300404502;46.074779;11.121749;WGS84;approximate;Trento;https://www.wikidata.org/wiki/Q3376;20/02/2026;Trento, urban history, graphic reconstruction, early middle ages;https://creativecommons.org/licenses/by/4.0/;https://bdt.bibcom.trento.it/Iconografia/4291#page/n0;https://bdt.bibcom.trento.it/Iconografia/11092#page/n0;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194112;https://catastotn.tndigit.it/mappe-storiche-impianto/it/index.html;Anna Maragno;https://orcid.org/0009-0009-0709-3055;https://zenodo.org/records/18710761/files/10th-11th_centuries_trento.jpg
13th-14th_centuries_trento.jpg;map of Trento in the 13th to 14th centuries;13th-14th centuries;http://vocab.getty.edu/aat/300404505;46.074779;11.121749;WGS84;approximate;Trento;https://www.wikidata.org/wiki/Q3376;20/02/2026;Trento, urban history, graphic reconstruction, late middle ages;https://creativecommons.org/licenses/by/4.0/;https://bdt.bibcom.trento.it/Iconografia/4291#page/n0;https://bdt.bibcom.trento.it/Iconografia/11092#page/n0;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194112;https://catastotn.tndigit.it/mappe-storiche-impianto/it/index.html;Anna Maragno;https://orcid.org/0009-0009-0709-3055;https://zenodo.org/records/18710761/files/13th-14th_centuries_trento.jpg
15th-16th_centuries_trento.jpg;map of Trento in the 15th to 16th centuries;15th-16th centuries;http://vocab.getty.edu/aat/300404465;46.074779;11.121749;WGS84;approximate;Trento;https://www.wikidata.org/wiki/Q3376;20/02/2026;Trento, urban history, graphic reconstruction, renaissance;https://creativecommons.org/licenses/by/4.0/;https://bdt.bibcom.trento.it/Iconografia/4291#page/n0;https://bdt.bibcom.trento.it/Iconografia/11092#page/n0;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194112;https://catastotn.tndigit.it/mappe-storiche-impianto/it/index.html;Anna Maragno;https://orcid.org/0009-0009-0709-3055;https://zenodo.org/records/18710761/files/15th-16th_centuries_trento.jpg
17th-18th_century_trento.jpg;map of Trento in the 17th to 18th century;17th-18 centuries;http://vocab.getty.edu/aat/300404511;46.074779;11.121749;WGS84;approximate;Trento;https://www.wikidata.org/wiki/Q3376;20/02/2026;Trento, urban history, graphic reconstruction, counter-reformation period;https://creativecommons.org/licenses/by/4.0/;https://bdt.bibcom.trento.it/Iconografia/4291#page/n0;https://bdt.bibcom.trento.it/Iconografia/11092#page/n0;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194112;https://catastotn.tndigit.it/mappe-storiche-impianto/it/index.html;Anna Maragno;https://orcid.org/0009-0009-0709-3055;https://zenodo.org/records/18710761/files/17th-18th_century_trento.jpg
first_19th_century_trento.jpg;map of Trento in the first half of the 19th century;19th century;http://vocab.getty.edu/aat/300404513;46.074779;11.121749;WGS84;approximate;Trento;https://www.wikidata.org/wiki/Q3376;20/02/2026;Trento, urban history, graphic reconstruction, 19th century;https://creativecommons.org/licenses/by/4.0/;https://bdt.bibcom.trento.it/Iconografia/11092#page/n0;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194112;https://bdt.bibcom.trento.it/Iconografia/11094#page/n0;https://catastotn.tndigit.it/mappe-storiche-impianto/it/index.html;Anna Maragno;https://orcid.org/0009-0009-0709-3055;https://zenodo.org/records/18710761/files/first_19th_century_trento.jpg
second_19th_century_trento.jpg;map of Trento in the second half of the 19th century;19th century;http://vocab.getty.edu/aat/300404513;46.074779;11.121749;WGS84;approximate;Trento;https://www.wikidata.org/wiki/Q3376;20/02/2026;Trento, urban history, graphic reconstruction, 19th century;https://creativecommons.org/licenses/by/4.0/;https://bdt.bibcom.trento.it/Iconografia/11094#page/n0;https://bdt.bibcom.trento.it/Iconografia/10942#page/n0;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194116;https://archiviostorico.bibcom.trento.it/fonds/4617/units/194129;Anna Maragno;https://orcid.org/0009-0009-0709-3055;https://zenodo.org/records/18710761/files/second_19th_century_trento.jpg?download=https://zenodo.org/records/18710761/files/second_19th_century_trento.jpg
